country,year,qod,instaccount,elecaccount,socaccount,qog,fisccap,coordcap,delivcap,qol,soclife,econlife,envlife,uncertainty,trust,confgov,population,gdp_capita,gdp_growth,inflation,regime,globalization,civil_war,interstate_conflict
ISR,2008,81.45,83.16,87.42,75.86,68.21,44.94,72.93,70.45,87.39,85.28,87.45,98.13,0.029456775,,,7308800,34233,3.45885767016172,4.55721393034826,3,78.5488128662109,1,0
ISR,2009,81.53,83.23,87.1,75.91,67.83,40.73,72.98,70.45,87.12,84.96,87.59,98.19,0.03180485,,,7485600,33733,1.14297477996882,3.34031214312906,3,78.3766098022461,1,0
ISR,2010,80.78,82.97,86.92,74.65,66.32,41.19,69.76,70.18,88.46,86.7,87.68,97.96,0.0275724,,,7623600,34978,5.68470729269168,2.71664057463854,3,79.5437927246094,1,0
ISR,2011,80.92,83.11,87.01,74.68,66.37,41.94,69.71,70.18,88.13,86.02,88.5,97.93,0.057395675,,,7765800,35980,5.54259000063291,3.47857270934193,3,76.3597259521484,1,0
ISR,2012,81.17,83.21,87.01,74.84,66.27,41.29,69.74,70.15,88.78,86.91,88.23,97.98,0.0519537,,,7910500,36119,2.82299620463245,1.68948189221972,3,76.3168792724609,1,0
ISR,2013,79.65,82.15,85.66,74.15,65.87,42.69,68.86,69.91,89.31,87.76,87.83,97.97,0.058504575,,,8059500,36922,4.77720234875498,1.57621197921105,3,76.0759124755859,0,0
ISR,2014,79.87,82.05,85.6,74.11,65.87,42.67,68.67,69.92,88.9,87.22,87.55,98.01,0.075889375,,,8215700,37581,4.12474686061435,0.486495554437183,3,75.8205413818359,1,0
ISR,2015,79.38,80.3,85.37,74.06,65.32,43.47,67.51,69.84,90.76,89.55,87.65,97.99,0.047640925,,,8380100,37688,2.27967941916557,-0.634390651085145,3,76.4934921264648,0,0
ISR,2016,78.88,79.53,85.22,73.66,65.39,43.55,67.55,69.89,89.8,88.37,87.21,98.05,0.028187125,,,8546000,38428,4.46275381784649,-0.546034946236581,3,76.7938842773438,0,0
ISR,2017,78.47,80.51,85.1,72.24,65.05,47.54,66.48,69.61,90.04,88.39,88.94,98.0,0.050602275,,,8713300,39023,4.37704442820299,0.244953121040659,3,76.2505416870117,0,0
ISR,2018,77.15,80.87,83.99,71.57,64.8,43.79,66.42,69.59,91.76,90.59,88.32,98.22,0.05153575,,,8882800,39600,3.98342459356549,0.817323896191417,3,76.5843811035156,1,1
ISR,2019,75.71,79.02,80.47,72.09,64.08,43.33,66.35,68.45,90.86,88.99,90.07,98.29,0.095324925,,,9054000,40203,3.77358980957163,0.844128708733833,3,76.5780944824219,1,1
ITA,2000,88.53,80.44,88.71,90.31,60.86,51.54,65.63,61.58,87.8,88.49,76.9,98.11,0.029541875,,,56942108,43191,3.78695514323979,2.53768532095005,3,78.8885879516602,0,0
ITA,2001,87.57,79.69,88.92,88.58,60.82,51.92,65.56,61.61,88.2,88.32,79.13,98.39,0.03932945,,,56974100,44010,1.95137155605238,2.78516542713555,3,79.4861602783203,0,0
ITA,2002,87.95,79.91,89.06,89.72,60.34,49.84,64.89,61.58,89.59,90.11,79.11,98.39,0.111795775,,,57059007,44056,0.253942998968455,2.46532319171164,3,77.4434204101562,0,0
ITA,2003,87.87,79.96,88.86,89.74,60.31,49.01,64.9,61.56,89.59,90.04,79.63,98.29,0.07061595,,,57313203,43921,0.138626890776507,2.67255552772852,3,77.7100524902344,0,0
ITA,2004,87.92,80.03,89.03,89.72,60.2,48.66,64.85,61.62,90.45,90.93,79.99,98.23,0.124670525,,,57685327,44259,1.42359415817907,2.20673661423654,3,78.0393676757812,0,0
ITA,2005,89.11,79.84,89.03,91.92,60.25,48.34,64.94,61.6,90.29,90.86,79.86,98.16,0.096932675,0.29171038,2.0749748,57969484,44402,0.817848973650598,1.98529298527983,3,78.2330780029297,0,0
ITA,2006,90.38,83.98,89.74,92.85,60.43,51.19,64.87,61.66,90.94,91.49,80.26,98.3,0.0450606,,,58143979,45062,1.79063968081796,2.09084391012755,3,79.1313171386719,0,0
ITA,2007,91.32,83.4,89.62,94.36,60.66,52.99,65.0,61.63,90.24,90.61,80.41,98.46,0.04807775,,,58438310,45501,1.48707298036786,1.829741122024,3,81.1793060302734,0,0
ITA,2008,89.72,79.55,89.82,93.01,60.71,52.82,65.06,61.62,89.38,89.88,79.03,98.35,0.00975275,,,58826731,44766,-0.962012840579291,3.34783258401023,3,80.7352066040039,0,0
ITA,2009,89.41,79.77,89.8,92.28,60.81,52.43,65.31,61.73,89.27,89.93,77.92,98.46,0.016968725,0.30875921,2.021174,59095365,42209,-5.2809372082931,0.774768131387384,3,80.2753219604492,0,0
ITA,2010,89.74,80.15,89.88,92.56,60.57,51.98,64.96,61.67,90.05,90.57,79.89,98.25,0.0312612,,,59277417,42801,1.71329583916922,1.52551602118248,3,80.862548828125,0,0
ITA,2011,90.63,82.85,89.82,93.01,61.92,51.36,65.02,64.32,90.58,91.53,78.46,98.25,0.0539962,,,59379449,43029,0.707333347034435,2.78063272879324,3,80.7873916625977,0,0
ITA,2012,91.15,82.89,89.77,94.27,62.31,54.19,65.48,64.34,90.53,91.45,78.71,98.25,0.14203335,,,59539717,41634,-2.98090576823772,3.04136333226773,3,81.2253189086914,0,0
ITA,2013,90.76,83.81,91.03,91.26,62.28,54.77,65.37,64.25,90.94,91.74,79.19,98.29,0.1152944,,,60233948,40397,-1.84106545088248,1.21999342274305,3,81.2064743041992,0,0
ITA,2014,90.6,83.59,91.17,91.12,62.25,53.31,65.49,64.27,90.75,91.66,79.16,98.23,0.0788671,,,60789140,40026,-0.00454754236383792,0.241047429826773,3,82.0942840576172,0,0
ITA,2015,91.07,83.57,91.2,91.57,62.3,52.75,65.54,64.25,90.35,90.52,81.57,98.23,0.066409375,,,60730582,40376,0.778304350716581,0.0387903996579552,3,82.4086685180664,0,0
ITA,2016,91.56,83.81,91.26,93.22,62.15,52.1,65.53,64.19,89.6,90.11,79.27,98.34,0.121673875,,,60627498,40968,1.29346273155907,-0.0940166569157271,3,82.6014938354492,0,0
ITA,2017,91.45,83.83,91.35,93.11,62.07,51.74,65.48,64.07,90.04,90.03,81.89,98.3,0.127859975,,,60536709,41714,1.66785904106857,1.22653316645808,3,82.9285049438477,0,0
ITA,2018,91.1,83.09,91.58,92.16,62.14,50.68,65.66,64.27,90.4,91.01,79.78,98.49,0.103339375,0.27142462,2.0008905,60421760,42188,0.925810941012742,1.13748763600395,3,82.7697143554688,0,0
ITA,2019,90.6,83.14,91.64,90.9,63.09,51.85,67.32,64.33,90.41,90.39,82.21,98.49,0.129164675,,,59729081,42420,0.410278293983012,0.611246943765291,3,82.9249420166016,0,0
JAM,2000,74.99,64.87,74.46,83.82,59.16,38.61,61.72,63.66,72.23,80.01,42.35,80.36,0.0478999,,,2654698,9343,0.87870354796236,8.17108356120221,2,57.7771186828613,0,0
JAM,2001,75.13,65.38,74.49,83.89,59.07,36.55,61.94,63.73,73.55,79.18,50.59,83.41,0.034254825,,,2674706,9398,1.34492956396697,6.8019093078759,2,58.0703430175781,0,0
JAM,2002,77.78,65.24,80.38,83.75,59.03,37.2,61.64,63.86,73.55,78.88,51.88,83.12,0.06795245,,,2692843,9521,1.99729094407155,7.07635009310988,2,57.9933013916016,0,0
JAM,2003,77.89,65.04,80.09,83.84,58.97,34.23,61.84,63.9,73.35,78.98,50.6,83.48,0.03793185,,,2709438,9810,3.66631759279021,10.0869565217391,2,58.6857147216797,0,0
JAM,2004,77.78,65.24,80.29,83.89,59.48,41.32,61.83,63.92,76.09,82.2,50.89,84.31,0.052014325,,,2725017,9883,1.32372509977827,13.5545023696682,2,63.8909950256348,0,0
JAM,2005,78.83,67.43,81.26,83.96,59.35,39.71,61.85,63.78,74.09,79.05,53.31,84.89,0.046318075,,,2740000,9917,0.893797935945003,15.0528658875904,2,64.2951431274414,0,0
JAM,2006,79.46,66.87,82.32,84.18,59.37,40.96,61.66,63.82,74.11,79.23,51.98,85.78,0.0327722,,,2754414,10151,2.89912534958872,8.56106408706169,2,65.862678527832,0,0
JAM,2007,80.92,67.52,85.34,84.06,59.51,42.93,61.63,63.89,73.12,77.67,52.58,86.51,0.066260675,,,2768229,10245,1.43195403665118,9.24482067275563,2,66.7313537597656,0,0
JAM,2008,80.98,67.64,85.31,84.1,59.71,43.46,61.93,63.98,72.64,76.35,53.8,88.49,0.051598525,,,2781869,10112,-0.811736703280815,22.0228384991843,2,67.1331100463867,0,0
JAM,2009,80.81,67.81,85.16,84.01,59.81,43.95,61.8,64.13,76.36,81.54,52.33,87.96,0.029564575,,,2795839,9625,-4.3453018579464,9.59224598930482,2,65.5901260375977,0,0
JAM,2010,81.01,67.93,85.16,84.08,59.31,39.75,61.73,63.91,78.37,82.95,56.17,88.91,0.04579765,,,2810464,9435,-1.45714720947502,12.6105519975602,2,65.6123733520508,0,0
JAM,2011,80.87,68.05,84.78,84.06,59.13,38.45,61.59,63.88,76.09,80.94,53.62,88.07,0.05590505,,,2825932,9545,1.73037626746921,7.55585646580907,2,65.6996536254883,0,0
JAM,2012,80.7,68.17,84.93,84.06,59.24,39.23,61.67,63.84,74.62,79.01,52.91,89.59,0.096071875,,,2842128,9433,-0.613636039869121,6.87397708674304,2,65.737434387207,0,0
JAM,2013,82.08,67.98,85.25,87.07,62.22,37.46,64.98,67.1,75.85,80.8,51.61,90.03,0.089432375,,,2858710,9425,0.5176860128024,9.3415007656968,2,65.890625,0,0
JAM,2014,82.71,68.07,85.13,88.27,62.26,37.4,65.01,67.1,74.06,78.62,51.44,89.59,0.03036705,,,2875137,9436,0.689822357374339,8.27407886231415,2,66.2422256469727,0,0
JAM,2015,82.8,67.95,85.25,88.23,62.31,38.04,65.06,67.1,73.66,76.82,56.05,90.57,0.0196903,,,2891024,9471,0.92148712538031,3.69154228855723,2,66.2968444824219,0,0
JAM,2016,83.05,67.95,86.04,88.3,62.48,38.37,65.21,67.15,72.83,76.69,51.46,91.8,0.0261688,,,2906242,9551,1.37522306445538,2.35102197485846,2,64.9456939697266,0,0
JAM,2017,84.01,68.36,86.33,89.34,61.39,36.88,63.11,67.15,72.75,75.26,56.9,92.35,0.01575545,,,2920848,9598,0.997123062335191,4.3783986499156,2,64.0432434082031,0,0
JAM,2018,83.1,66.27,86.42,88.25,61.31,37.67,62.6,67.2,71.02,73.97,52.9,92.87,0.03224005,,,2934853,9738,1.88992368121086,3.7366388215216,2,61.7896766662598,0,0
JAM,2019,84.78,67.57,88.3,89.32,61.41,38.48,62.71,67.21,75.41,78.11,58.08,93.31,0.017099275,,,2948277,9761,0.892291653822227,3.90510000865876,2,61.0542755126953,0,0
JOR,2000,44.61,48.13,25.16,54.18,45.11,19.46,42.9,56.09,69.28,69.36,59.74,97.0,0.023658475,,,5122495,8742,4.24571234401554,0.666880925597913,0,68.3040618896484,0,0
JOR,2001,42.85,40.26,25.37,53.92,45.45,20.33,43.3,56.1,70.67,70.41,62.64,97.2,0.04743655,0.27669665,3.3135862,5217328,9035,5.26995737686408,1.77220437351018,0,69.2587890625,0,0
JOR,2002,42.82,40.84,25.28,54.04,45.41,19.45,43.39,56.16,72.77,73.23,61.79,97.81,0.02071975,,,5317514,9378,5.7838081127195,1.83299389002049,0,68.6098785400391,0,0
JOR,2003,49.41,54.89,57.54,54.02,45.38,19.32,43.32,56.29,73.39,74.23,60.93,97.47,0.018904125,,,5434036,9558,4.1616669990858,1.63,0,69.8922729492188,0,0
JOR,2004,49.71,54.67,57.57,54.02,45.44,20.59,43.23,56.22,73.2,73.95,60.96,97.44,0.041553625,,,5580241,10105,8.56721479760265,3.361868214766,0,71.1032257080078,0,0
JOR,2005,49.69,55.44,57.42,54.02,45.03,22.62,43.2,55.07,71.86,72.18,61.49,97.32,0.012676925,,,5765639,10577,8.14659489141781,3.4936853461953,0,72.7147827148438,0,0
JOR,2006,50.32,55.8,57.39,55.77,45.16,24.1,43.28,54.97,72.46,72.27,63.96,98.08,0.015119325,,,5991547,11002,8.09297494433761,6.25172466656442,0,73.3622894287109,0,0
JOR,2007,50.27,55.32,56.92,55.75,45.16,24.84,43.27,55.05,73.07,72.6,66.27,97.25,0.0047271,0.30873093,3.4260278,6255290,11400,8.17617035060361,4.74390639021646,0,75.0389022827148,0,0
JOR,2008,50.35,55.25,56.69,56.2,45.04,23.18,43.29,54.92,73.45,72.78,66.22,98.18,0.029979125,,,6556473,11663,7.23231896420855,13.9712310012729,0,74.8073272705078,0,0
JOR,2009,50.57,55.23,56.75,56.53,45.02,24.19,43.1,54.93,75.27,75.99,63.29,97.79,0.022715925,,,6893258,11650,5.02371007272669,-0.739069743144773,0,73.4542617797852,0,0
JOR,2010,51.86,55.54,58.18,58.02,46.23,21.34,46.23,55.01,71.55,71.02,63.68,97.96,0.039955275,,,7261541,11316,2.31483422063046,4.84551875852119,0,73.7945251464844,0,0
JOR,2011,53.24,56.26,59.5,58.68,45.94,20.72,45.74,55.1,72.15,71.38,65.84,97.83,0.018215,,,7662858,11016,2.73717988632104,4.16244162927781,0,73.4722747802734,0,0
JOR,2012,54.02,58.07,59.41,59.16,46.17,20.59,45.97,55.16,70.04,69.82,61.35,97.65,0.02983275,,,8089963,10687,2.42935800100238,4.51522956670998,0,73.211799621582,0,0
JOR,2013,55.37,56.57,62.85,59.42,45.88,20.0,47.94,53.13,69.36,68.15,64.57,97.87,0.023401675,,,8518992,10413,2.60994737548631,4.82462314269542,0,73.391357421875,0,0
JOR,2014,55.17,56.36,62.82,59.4,46.03,20.85,47.99,53.26,72.42,72.27,63.73,97.94,0.00813085,0.13249999,2.6564102,8918822,10283,3.38407809933472,2.89947905006047,0,74.7597579956055,0,0
JOR,2015,55.26,56.31,62.79,59.68,45.93,20.93,47.97,53.08,77.62,79.49,60.76,97.9,0.05679435,,,9266573,10146,2.49652879315188,-0.876851359704022,0,73.026123046875,0,0
JOR,2016,56.55,58.81,63.78,60.08,45.64,21.81,47.46,52.82,69.47,68.69,63.01,98.01,0.005554425,,,9554286,10040,1.9941808493012,-0.778430463054117,0,73.3252258300781,1,0
JOR,2017,56.52,59.0,63.9,60.08,45.74,21.26,47.56,52.89,67.18,65.83,62.64,97.92,0.002746425,,,9785840,10010,2.08711455126291,3.32389447576096,0,72.9049072265625,0,0
JOR,2018,57.21,61.84,63.96,60.01,45.75,21.18,47.64,52.9,66.93,65.43,62.94,98.13,0,0.15969899,2.1896384,9965322,10023,1.93409170141707,4.46231108475485,0,73.0855407714844,0,0
JOR,2019,56.55,60.47,63.34,59.99,45.78,21.1,47.6,52.99,70.27,70.35,60.24,98.23,0,,,10101697,10071,1.95546635784412,0.761514047265513,0,73.4948043823242,0,0
JPN,2000,85.47,84.46,87.68,83.32,74.43,35.15,75.16,81.91,94.91,95.2,86.6,97.89,0.0412534,0.43062201,2.1026645,126843000,35722,2.76464755143648,-0.689009867301806,3,67.0713195800781,0,0
JPN,2001,85.39,84.19,87.57,83.25,74.36,34.46,75.12,81.86,96.85,96.09,92.38,97.99,0.09657535,,,127149000,35781,0.386103426145752,-0.693790149892923,3,67.4834899902344,0,0
JPN,2002,85.5,84.58,87.6,83.32,74.14,31.63,75.13,81.93,97.37,96.42,94.02,97.97,0.038147,,,127445000,35740,0.0419624993125609,-0.897015697774723,3,66.655891418457,0,0
JPN,2003,85.28,84.31,87.54,83.23,74.21,31.25,75.23,81.94,97.64,96.56,94.3,98.07,0.0920044,,,127718000,36209,1.53512549928013,-0.261096605744123,3,68.0490951538086,0,0
JPN,2004,85.36,84.34,87.63,83.18,74.23,32.81,75.26,81.75,98.14,96.85,95.77,97.99,0.029571875,,,127761000,36994,2.1861156944216,-0.00872600349039568,3,68.4846496582031,0,0
JPN,2005,86.41,84.39,89.56,83.2,75.02,35.81,76.35,81.84,97.03,96.56,91.21,98.0,0.042666125,0.39083821,2.1381323,127773000,37606,1.80390087227372,-0.287983244611217,3,68.9223175048828,0,0
JPN,2006,86.3,84.31,89.56,83.2,75.15,37.49,76.31,81.85,98.05,97.1,94.51,98.08,0.031901475,,,127854000,38116,1.37235012762038,0.253807106598974,3,70.1666107177734,0,0
JPN,2007,86.3,84.67,89.5,83.2,75.09,38.66,76.11,81.79,98.06,97.3,93.64,98.05,0.046758575,,,128001000,38702,1.48396941163492,0.0436490615451764,3,72.1700820922852,0,0
JPN,2008,86.44,84.34,89.56,83.49,74.93,36.63,76.11,81.87,98.21,97.59,93.29,98.0,0.102012475,,,128063000,38260,-1.22428900072828,1.37870855148342,3,72.8239364624023,0,0
JPN,2009,86.66,84.39,89.62,83.96,74.77,32.89,75.99,82.05,98.26,97.99,92.06,98.12,0.05993575,,,128047000,36192,-5.69323635882266,-1.33413668445516,3,72.617057800293,0,0
JPN,2010,86.63,84.46,89.71,83.99,74.73,33.78,75.89,81.99,98.0,97.95,91.12,97.96,0.04946665,0.38763797,2.1269622,128070000,37703,4.09791791930137,-0.741516182500198,3,73.2698135375977,0,0
JPN,2011,86.57,84.24,89.62,83.96,74.84,34.5,76.06,82.01,98.46,97.99,93.08,97.96,0.091270025,,,127833000,37729,0.0238095237748297,-0.272455616101254,3,73.7300033569336,0,0
JPN,2012,86.33,84.55,89.62,83.39,74.82,35.76,76.02,82.0,98.39,98.23,91.8,97.95,0.10762625,,,127629000,38354,1.37475099920874,-0.0440645104433029,3,74.6932525634766,0,0
JPN,2013,85.14,84.1,89.5,80.93,73.72,37.26,72.93,82.02,98.94,98.87,92.0,98.06,0.059553975,,,127445000,39178,2.0051001767726,0.335037912184809,3,75.2968292236328,0,0
JPN,2014,84.78,83.5,89.18,80.93,73.73,38.44,72.9,82.01,99.17,99.08,92.33,98.22,0.042941725,,,127276000,39377,0.296205514142628,2.75922671353253,3,75.8832244873047,0,0
JPN,2015,84.7,83.21,89.38,81.12,73.85,38.31,73.16,82.02,99.21,99.39,91.38,98.16,0.047801175,,,127141000,39901,1.56062669674904,0.795279630579775,3,77.7498626708984,0,0
JPN,2016,84.67,83.26,89.18,81.19,73.88,37.86,73.18,81.97,99.65,99.46,93.01,98.34,0.04580185,,,126994511,40155,0.753826745903538,-0.127258844489691,3,77.8079986572266,0,0
JPN,2017,84.84,83.28,89.41,80.91,73.86,38.61,73.2,81.86,99.93,100.0,92.04,98.31,0.02391525,,,126785797,41094,1.67533175166503,0.484199796126387,3,78.1930084228516,0,0
JPN,2018,85.53,83.16,89.56,82.94,73.98,39.89,73.07,81.98,99.93,99.89,92.99,98.21,0.029649575,,,126529100,41310,0.558851275379695,0.989094598021806,3,78.1653289794922,0,0
JPN,2019,85.0,83.18,89.53,82.49,73.86,38.95,73.07,81.95,99.91,99.82,93.03,98.34,0.0640744,0.3559719,2.3588092,126264931,41667,0.270304645083556,0.468776159383912,3,78.4540176391602,0,0
KAZ,2000,37.53,28.45,49.12,52.08,34.85,35.21,38.39,38.13,69.2,71.9,51.7,92.79,0.013790525,,,14883626,10276,9.80000000214156,13.1808905865731,1,47.2945594787598,0,0
KAZ,2001,36.78,28.11,48.83,50.77,34.94,34.28,38.6,38.08,72.7,74.21,60.21,93.49,0.005648575,,,14858335,11683,13.4999999984358,8.35413777161342,1,48.842170715332,0,0
KAZ,2002,35.96,28.47,48.8,49.54,34.79,32.42,38.76,37.95,72.83,74.28,59.96,93.75,0.02698605,,,14858948,12827,9.79999999960842,5.83692452105645,1,50.3104019165039,0,0
KAZ,2003,36.15,28.43,48.95,49.54,34.91,34.45,38.68,37.94,71.96,73.28,59.53,93.96,0.0302647,,,14909019,13973,9.30000000033759,6.43821810118939,1,51.0932312011719,0,0
KAZ,2004,36.23,28.31,48.62,50.23,34.93,34.83,38.69,37.93,72.27,73.91,58.01,94.28,0.018462175,,,15012984,15208,9.60000000136854,6.88205438981899,1,51.8288040161133,0,0
KAZ,2005,34.69,28.79,48.62,46.65,35.11,47.2,36.69,38.06,71.34,73.08,56.82,94.52,0.028616325,,,15147029,16536,9.69999999922682,7.57999929125766,1,52.7413101196289,0,0
KAZ,2006,34.72,28.62,48.74,46.15,35.06,41.29,37.87,37.87,71.78,73.08,59.08,94.58,0.0134445,,,15308085,18113,10.7,8.72169386091735,1,54.0155258178711,0,0
KAZ,2007,34.69,28.76,48.42,46.6,34.5,35.97,37.83,37.76,71.81,73.16,58.41,94.99,0.01044105,,,15484192,19500,8.89999999999405,10.8468362075558,1,58.1637573242188,0,0
KAZ,2008,34.55,28.74,48.54,46.25,34.77,36.67,37.84,37.94,72.26,74.12,57.15,95.11,0.0546605,,,15776938,19900,3.30000000021091,17.139899777207,1,57.9034080505371,0,0
KAZ,2009,34.55,28.62,48.45,46.58,34.72,38.79,37.87,37.69,74.01,76.41,56.4,95.47,0.055016,,,16092822,19615,1.19999999942873,7.31607858288583,1,59.0326881408691,0,0
KAZ,2010,34.5,28.62,48.48,46.3,34.75,38.88,37.81,37.68,74.41,76.72,57.52,95.45,0.008019,,,16321872,20751,7.30000000016202,7.40046356742116,1,59.4759140014648,0,0
KAZ,2011,33.81,28.55,47.66,45.99,34.83,40.46,37.79,37.65,73.13,75.54,55.21,95.51,0,0.38332745,2.9400814,16557202,21970,7.40000000068393,8.42488761919795,1,59.278003692627,0,0
KAZ,2012,34.28,28.74,47.77,46.08,34.66,38.51,37.6,37.76,73.46,75.12,58.7,95.98,0.02303765,,,16792090,22703,4.79999999999275,5.09791484975817,1,60.9729843139648,0,0
KAZ,2013,33.81,29.15,47.83,45.77,34.31,35.4,37.41,37.76,74.52,77.02,56.12,96.13,0.0079164,,,17035551,23721,5.99999999925561,5.84640917320459,1,57.3017044067383,0,0
KAZ,2014,33.94,29.27,47.68,45.7,34.23,34.32,37.39,37.75,76.06,78.35,58.44,96.54,0.0749527,,,17288285,24356,4.20000000063038,6.70657829092725,1,60.732593536377,0,0
KAZ,2015,33.64,29.29,47.68,45.02,33.78,27.8,37.39,37.79,78.03,79.78,62.51,96.95,0.1301384,,,17542806,24290,1.19999999976802,6.6657761154154,1,61.0579833984375,0,0
KAZ,2016,34.96,29.36,51.03,44.07,33.67,26.48,37.42,37.86,79.56,82.74,58.51,96.84,0.186088825,,,17794055,24211,1.09999999990164,14.5460237946149,1,63.3949089050293,0,0
KAZ,2017,34.11,29.44,50.97,42.55,33.7,27.37,37.33,37.95,79.04,80.86,63.42,97.04,0.1545978,,,18037776,24863,4.10000000033854,7.44000437325754,1,63.564567565918,0,0
KAZ,2018,34.08,30.45,51.15,41.82,33.93,29.63,37.72,37.58,79.12,82.3,58.12,97.04,0.10835255,0.23891626,2.8854167,18276452,25544,4.09999999987123,6.01913096570673,1,63.6311950683594,0,0
KAZ,2019,34.39,30.69,50.53,42.79,35.59,28.67,41.71,37.59,81.67,83.6,65.76,97.18,0.087246275,,,18513673,26351,4.50000000008481,5.24547679608388,1,64.6371231079102,0,0
KEN,2000,56.03,61.36,57.77,65.89,30.84,17.65,37.49,33.82,25.11,34.83,26.39,12.5,0.003018825,,,31964557,2868,0.599695391613636,9.98002515350982,1,47.0778121948242,0,0
KEN,2001,56.19,61.34,57.98,66.01,31.03,17.55,37.84,33.88,27.12,35.77,32.11,13.93,0.069249225,,,32848569,2896,3.77990649628987,5.73859814341468,1,48.2954025268555,0,0
KEN,2002,59.56,61.55,61.97,68.11,36.96,17.62,50.8,34.05,25.89,33.8,32.84,15.39,0.128335,,,33751746,2834,0.54685952999445,1.96130821739159,1,47.7080497741699,0,0
KEN,2003,65.35,66.15,64.58,74.44,37.28,18.7,51.47,34.05,31.25,40.85,32.97,13.49,0.1112055,,,34678781,2839,2.93247554619272,9.81569062979655,1,49.3173789978027,0,0
KEN,2004,65.1,66.22,64.52,74.6,37.3,19.26,51.2,34.09,31.89,40.7,33.46,18.37,0.136365025,,,35635267,2904,5.10429977568947,11.6240355442427,1,48.3943977355957,0,0
KEN,2005,65.32,66.08,64.34,74.51,37.8,20.42,50.93,35.08,32.32,41.77,30.54,20.04,0.1838758,,,36624897,2992,5.90666608168007,10.3127783574682,1,50.3370971679688,0,0
KEN,2006,65.4,66.37,64.49,74.44,37.81,20.4,51.14,35.14,33.71,42.3,34.66,21.42,0.11906755,,,37649039,3099,6.47249429862471,14.4537342081708,1,50.8184814453125,0,0
KEN,2007,61.65,66.15,56.54,74.49,37.99,21.19,51.26,35.08,38.72,48.41,34.21,22.94,0.109471275,,,38705934,3221,6.85072977063147,9.75888023027526,1,51.9867744445801,0,0
KEN,2008,62.29,66.25,57.13,74.75,38.18,24.28,51.24,35.11,38.25,47.65,34.7,24.46,0.0891327,,,39791984,3141,0.232282745665842,26.2398166445063,1,52.6794891357422,0,0
KEN,2009,62.97,66.75,57.77,75.32,38.83,27.28,51.64,35.41,38.63,48.97,34.29,19.36,0.063858375,,,40901798,3156,3.30693981534766,9.23412592394648,1,53.8681221008301,0,0
KEN,2010,67.25,77.51,57.6,79.18,41.81,28.37,56.55,36.8,41.83,52.91,36.23,16.79,0.088468325,,,42030684,3330,8.05847360290906,3.9613888911539,1,54.6985054016113,0,0
KEN,2011,67.06,77.58,57.6,79.27,41.86,29.34,56.53,36.7,44.54,54.39,36.41,29.06,0.08132415,,,43178270,3439,5.1211061197056,14.0224939638475,1,55.5941925048828,0,0
KEN,2012,67.08,77.07,57.42,79.25,41.84,29.23,56.53,36.75,44.6,54.05,36.92,30.62,0.099901575,,,44343469,3502,4.56867961444982,9.37776748155123,1,56.0197563171387,0,0
KEN,2013,67.5,68.63,65.19,75.48,43.93,30.5,55.42,41.53,46.52,56.27,37.08,32.24,0.140199375,,,45519986,3612,3.7978483925754,5.71749357037732,1,55.7182769775391,0,0
KEN,2014,66.86,68.53,65.25,74.01,43.96,31.68,55.17,41.58,51.61,63.18,36.95,29.59,0.0811146,,,46700063,3709,5.02011100232484,6.87815499275946,2,56.6123237609863,0,0
KEN,2015,67.06,68.72,65.22,74.06,43.64,31.12,54.62,41.56,53.58,64.59,38.5,33.92,0.129272025,,,47878339,3825,4.96772112759767,6.58217440250398,2,55.7826766967773,1,0
KEN,2016,66.15,69.33,65.31,72.52,42.95,33.36,54.56,39.85,54.88,65.27,36.93,42.42,0.121344225,,,49051531,3953,4.21351706814744,6.29715752456274,1,55.6421089172363,1,0
KEN,2017,63.97,69.88,62.55,70.27,42.8,31.13,54.73,39.79,51.47,60.08,38.81,44.89,0.259726225,,,50221146,4046,3.81550642712519,8.0057227913467,1,55.6936836242676,1,0
KEN,2018,62.51,68.44,62.26,68.47,43.87,30.04,57.38,39.8,51.24,59.55,37.18,49.17,0.1709833,,,51392570,4204,5.62910144021626,4.68981976129857,1,55.558837890625,1,0
KEN,2019,63.69,71.37,63.46,68.47,45.87,28.8,57.55,43.5,53.18,59.92,41.72,55.54,0.067060325,,,52573967,4330,4.98113262830462,5.23585999425422,1,55.4026260375977,0,0
KOR,2000,86.96,76.52,91.41,85.55,73.52,30.94,80.52,76.2,87.88,87.24,82.71,97.26,0.0359434,,,47008111,23050,9.06083332508534,2.25918477850415,3,67.3091812133789,0,0
KOR,2001,86.82,76.25,91.38,85.55,73.38,30.02,80.3,76.22,89.51,88.42,86.31,97.48,0.108565,0.27333334,2.1853147,47370164,23983,4.85239957151281,4.06641964799839,3,68.5026550292969,0,0
KOR,2002,87.18,76.86,91.85,85.57,73.4,29.72,80.52,76.16,90.49,89.6,86.23,97.58,0.104092,,,47644736,25687,7.72514267547173,2.76251135208606,3,67.7915573120117,0,0
KOR,2003,86.79,77.02,91.82,85.57,74.7,31.4,83.02,76.28,90.47,89.64,86.14,97.51,0.166436775,,,47892330,26359,3.14729119373409,3.51487924186862,3,68.1868515014648,0,0
KOR,2004,87.29,76.45,91.91,85.72,74.66,30.4,83.05,76.32,90.12,88.94,87.17,97.56,0.108094225,,,48082519,27619,5.19739136324382,3.59059139085802,3,69.0902328491211,0,0
